id,%red,%green,%blue,%black,%white,double
151.25 +84.99,0.0037384033203125,0.0,0.0035858154296875,0.9904937744140625,0.0021820068359375,0
151.51 +49.49,0.0015106201171875,0.0,0.00103759765625,0.996429443359375,0.0010223388671875,0
152.15 +64.16,0.001983642578125,0.0,0.00311279296875,0.993499755859375,0.00140380859375,0
152.26 -15.64,0.0053558349609375,0.0,0.003631591796875,0.986907958984375,0.0041046142578125,0
154.93 +85.25,0.002655029296875,0.0,0.0006561279296875,0.9963226318359375,0.0003662109375,0
155.03 +3.41,0.0015411376953125,0.0,0.0022735595703125,0.9953460693359375,0.0008392333984375,0
155.06 +31.27,0.00421142578125,0.0,0.0012359619140625,0.991424560546875,0.0031280517578125,0
155.08 +46.16,0.0023040771484375,0.0,0.002471923828125,0.99346923828125,0.0017547607421875,0
155.31 +4.27,0.009521484375,0.0,0.0020904541015625,0.9826507568359375,0.0057373046875,0
155.47 -14.78,0.0005035400390625,0.0,0.0054779052734375,0.9932403564453125,0.0007781982421875,0
155.64 -8.02,0.004180908203125,0.0,0.003448486328125,0.98992919921875,0.00244140625,0
155.67 +30.81,0.003143310546875,0.0,0.000457763671875,0.99578857421875,0.0006103515625,0
156.37 -13.82,0.001190185546875,1.52587890625e-05,0.0077362060546875,0.9879913330078125,0.0030670166015625,0
156.38 -12.38,0.001495361328125,1.52587890625e-05,0.0036468505859375,0.9919891357421875,0.0028533935546875,0
156.41 +87.51,0.003997802734375,0.0,0.0,0.996002197265625,0.0,0
156.62 +27.28,0.0030975341796875,0.0,0.00067138671875,0.9948272705078125,0.00140380859375,0
156.89 -5.57,0.002960205078125,0.0,0.0031280517578125,0.992889404296875,0.0010223388671875,0
157.27 +5.35,0.001922607421875,0.0,0.0016021728515625,0.9961700439453125,0.00030517578125,0
157.62 +42.55,0.00469970703125,0.0,0.0014190673828125,0.9913177490234375,0.0025634765625,0
158.02 +37.87,0.0062103271484375,0.0,0.0010528564453125,0.9888458251953125,0.0038909912109375,0
158.34 -7.22,0.003814697265625,0.0,0.00823974609375,0.982818603515625,0.005126953125,0
158.83 +86.92,0.0046844482421875,0.0,0.0,0.9953155517578125,0.0,0
158.95 +28.66,0.0029754638671875,0.0,0.00146484375,0.994140625,0.0014190673828125,0
159.33 +81.08,0.006256103515625,1.52587890625e-05,0.0012969970703125,0.9894866943359375,0.0029449462890625,0
160.11 +80.88,0.00469970703125,0.0,0.0019073486328125,0.991668701171875,0.0017242431640625,0
160.39 +1.56,0.001739501953125,0.0,0.000885009765625,0.9971466064453125,0.0002288818359375,0
160.56 -4.17,0.0019989013671875,0.0,0.0030364990234375,0.993408203125,0.001556396484375,0
160.97 -12.90,0.002105712890625,0.0,0.007659912109375,0.98724365234375,0.00299072265625,0
161.63 +20.41,0.00103759765625,0.0,0.0040435791015625,0.994049072265625,0.0008697509765625,0
161.86 +49.43,0.002410888671875,0.0,0.0046234130859375,0.990081787109375,0.0028839111328125,0
164.07 -14.09,0.0012054443359375,0.0,0.004425048828125,0.9920501708984375,0.0023193359375,0
164.46 -11.45,0.00091552734375,0.0,0.0060882568359375,0.99041748046875,0.0025787353515625,0
164.79 -13.27,0.0018768310546875,0.0,0.00701904296875,0.9864349365234375,0.004669189453125,0
164.83 +83.50,0.0053558349609375,0.0,0.0004119873046875,0.9922943115234375,0.0019378662109375,0
165.01 +88.81,0.0062103271484375,0.0,0.0,0.9937896728515625,0.0,0
165.28 -15.35,0.001220703125,0.0,0.00762939453125,0.9884033203125,0.00274658203125,0
165.35 -2.82,0.0047454833984375,0.0,0.0013427734375,0.9912261962890625,0.002685546875,0
165.83 -1.76,0.0024871826171875,0.0,0.0043487548828125,0.991973876953125,0.001190185546875,0
166.14 -0.86,0.004150390625,0.0,0.0012969970703125,0.9938507080078125,0.000701904296875,0
167.21 +40.01,0.000946044921875,0.0,0.000274658203125,0.9984893798828125,0.0002899169921875,0
167.22 +35.33,0.0055694580078125,0.0,0.001861572265625,0.9899444580078125,0.00262451171875,0
167.48 +14.68,0.010009765625,0.0,0.0060882568359375,0.976806640625,0.0070953369140625,0
168.19 +32.43,0.00054931640625,0.0,0.0016937255859375,0.997711181640625,4.57763671875e-05,0
168.29 +19.80,0.0023040771484375,0.0,0.0043792724609375,0.9918365478515625,0.0014801025390625,0
168.61 +34.73,0.003692626953125,0.0,0.00201416015625,0.9926300048828125,0.0016632080078125,0
168.72 +37.09,0.003936767578125,0.0,0.0031585693359375,0.9916839599609375,0.001220703125,0
169.06 +40.19,0.0018310546875,1.52587890625e-05,0.0021209716796875,0.9951019287109375,0.0009307861328125,0
17.58 +88.15,0.0036468505859375,0.0,0.0,0.9963531494140625,0.0,0
17.94 -13.82,0.0030670166015625,0.0,0.000762939453125,0.9944305419921875,0.001739501953125,0
170.15 +14.23,0.00201416015625,0.0,0.002197265625,0.9954071044921875,0.0003814697265625,0
170.62 +21.77,0.0034637451171875,0.0,0.0022125244140625,0.993438720703125,0.000885009765625,0
170.67 +8.17,0.001861572265625,0.0,0.002471923828125,0.99530029296875,0.0003662109375,0
170.77 -0.12,0.0017242431640625,0.0,0.001129150390625,0.9967193603515625,0.00042724609375,0
171.04 +27.93,0.0013580322265625,0.0,0.0009307861328125,0.99737548828125,0.000335693359375,0
171.17 +6.11,0.0030364990234375,0.0,0.0018463134765625,0.9945526123046875,0.0005645751953125,0
171.24 +47.57,0.0018310546875,0.0,0.002349853515625,0.9942474365234375,0.0015716552734375,0
172.43 +13.96,0.0012054443359375,0.0,0.0007781982421875,0.99761962890625,0.000396728515625,0
172.5 +16.37,0.0021209716796875,0.0,0.002105712890625,0.9944305419921875,0.0013427734375,0
173.41 +22.47,0.0104217529296875,0.0,0.0015869140625,0.984283447265625,0.0037078857421875,0
176.57 +23.89,0.0023040771484375,0.0,0.0024261474609375,0.9942779541015625,0.0009918212890625,0
176.72 +84.64,0.00421142578125,0.0,0.001373291015625,0.9912109375,0.003204345703125,0
176.91 +39.56,0.0035247802734375,0.0,0.00091552734375,0.9947357177734375,0.000823974609375,0
177.19 +26.54,0.00372314453125,0.0,0.001678466796875,0.991455078125,0.003143310546875,0
177.32 +27.58,0.00152587890625,0.0,0.0022430419921875,0.9945220947265625,0.001708984375,0
177.86 +40.76,0.0022735595703125,0.0,0.0022125244140625,0.99481201171875,0.000701904296875,0
178.22 -4.12,0.0001678466796875,0.0,0.0017242431640625,0.99810791015625,0.0,0
178.66 +25.12,0.0037689208984375,0.0,0.0010833740234375,0.994964599609375,0.00018310546875,0
179.04 +85.14,0.0020294189453125,0.0,0.0014801025390625,0.9955902099609375,0.0009002685546875,0
179.19 +8.51,0.0020294189453125,0.0,0.001800537109375,0.9953460693359375,0.000823974609375,0
179.23 +40.19,0.002838134765625,0.0,0.0269622802734375,0.9691162109375,0.0010833740234375,0
179.25 +26.61,0.0004119873046875,0.0,0.0022430419921875,0.9966583251953125,0.0006866455078125,0
179.68 +88.88,0.00994873046875,0.0,0.0,0.99005126953125,0.0,0
179.85 +7.72,0.0018157958984375,0.0,0.000640869140625,0.99713134765625,0.0004119873046875,0
18.4 +24.35,0.0015869140625,0.0,0.0021209716796875,0.9959564208984375,0.000335693359375,0
18.56 +63.25,0.003753662109375,0.0,0.007415771484375,0.9872283935546875,0.0016021728515625,0
18.69 +43.85,0.01318359375,0.0,0.002532958984375,0.9793701171875,0.004913330078125,0
180.08 +86.15,0.0037078857421875,0.0,0.0023040771484375,0.9926300048828125,0.0013580322265625,0
180.43 -11.29,0.002532958984375,0.0,0.00250244140625,0.9942169189453125,0.0007476806640625,0
181.01 +84.09,0.0030517578125,0.0,0.0013275146484375,0.9932708740234375,0.002349853515625,0
181.31 +40.36,0.000579833984375,1.52587890625e-05,0.0012054443359375,0.9979400634765625,0.0002593994140625,0
181.97 +40.31,0.0018768310546875,1.52587890625e-05,0.00421142578125,0.9911651611328125,0.0027313232421875,0
182.02 -2.57,0.0061798095703125,0.0,0.005828857421875,0.9851837158203125,0.0028076171875,0
182.53 +19.38,0.0030517578125,0.0,0.0022430419921875,0.9933319091796875,0.001373291015625,0
182.73 +18.37,0.0025177001953125,0.0,0.0009918212890625,0.9945220947265625,0.0019683837890625,0
183.54 +23.86,0.0011749267578125,0.0,0.00177001953125,0.99603271484375,0.0010223388671875,0
184.3 +3.77,0.00164794921875,0.0,0.002838134765625,0.994415283203125,0.0010986328125,0
184.71 +86.31,0.002685546875,0.0,0.0005645751953125,0.9958953857421875,0.0008544921875,0
184.8 +85.85,0.0029449462890625,0.0,0.001708984375,0.994903564453125,0.0004425048828125,0
184.84 +23.89,0.0045166015625,0.0,0.002349853515625,0.9912109375,0.001922607421875,0
185.26 +32.87,0.00225830078125,0.0,0.0018157958984375,0.9941864013671875,0.001739501953125,0
185.31 +15.48,0.002349853515625,0.0,0.0,0.9968414306640625,0.0008087158203125,0
185.67 -10.19,0.0045623779296875,0.0,0.00341796875,0.9879608154296875,0.004058837890625,0
185.69 +30.22,0.0008544921875,0.0,0.002197265625,0.9968719482421875,7.62939453125e-05,0
186.1 +41.31,0.0002593994140625,0.0,0.00189208984375,0.9977569580078125,9.1552734375e-05,0
186.46 -5.95,0.0047760009765625,0.0,0.001617431640625,0.9897918701171875,0.003814697265625,0
186.97 +42.14,0.0010833740234375,0.0,0.0022430419921875,0.9957427978515625,0.0009307861328125,0
187.43 -13.44,0.0030975341796875,0.0,0.00054931640625,0.9959259033203125,0.00042724609375,0
187.71 +18.60,0.0004425048828125,0.0,0.0028533935546875,0.9964599609375,0.000244140625,0
188.49 -15.06,0.0047607421875,0.0,0.002288818359375,0.990936279296875,0.00201416015625,0
188.63 +33.72,0.001190185546875,1.52587890625e-05,0.00274658203125,0.995513916015625,0.0005340576171875,0
189.99 -1.00,0.0015716552734375,0.0,0.0018463134765625,0.9960784912109375,0.0005035400390625,0
19.49 +79.87,0.008331298828125,0.0,0.0015869140625,0.986907958984375,0.003173828125,0
190.2 -3.09,0.0007476806640625,0.0,0.0008087158203125,0.9982452392578125,0.0001983642578125,0
190.28 +15.13,0.0011444091796875,0.0,0.0040283203125,0.994384765625,0.0004425048828125,0
190.55 +16.97,0.0034027099609375,0.0,0.0026702880859375,0.99267578125,0.001251220703125,0
190.87 +67.71,0.001983642578125,0.0,0.00091552734375,0.99664306640625,0.000457763671875,0
191.05 +66.80,0.0027313232421875,0.0,0.0016021728515625,0.99310302734375,0.0025634765625,0
192.12 +13.97,0.003204345703125,0.0,0.000244140625,0.9961395263671875,0.0004119873046875,0
192.29 +21.74,0.0007781982421875,0.0,0.0002288818359375,0.998992919921875,0.0,0
193.17 +25.56,0.000762939453125,0.0,0.0001678466796875,0.9984893798828125,0.000579833984375,0
193.65 +1.58,0.0007171630859375,0.0,0.0006103515625,0.9982452392578125,0.00042724609375,0
193.77 +46.00,0.0014190673828125,0.0,0.0023040771484375,0.9954376220703125,0.0008392333984375,0
193.84 +26.00,0.0009002685546875,0.0,0.004974365234375,0.9923553466796875,0.00177001953125,0
194.38 -6.51,0.0006103515625,0.0,0.0023193359375,0.9967193603515625,0.0003509521484375,0
194.4 +85.56,0.0040283203125,0.0,0.0012359619140625,0.993072509765625,0.0016632080078125,0
194.79 +84.70,0.0015106201171875,0.0,0.00250244140625,0.995269775390625,0.0007171630859375,0
195.54 +22.43,0.00262451171875,0.0,0.00152587890625,0.99365234375,0.002197265625,0
195.62 +5.88,0.002105712890625,0.0,0.0012359619140625,0.9961090087890625,0.00054931640625,0
196.93 +40.09,0.0024871826171875,0.0,0.00250244140625,0.994110107421875,0.0009002685546875,0
197.4 -3.24,0.002593994140625,0.0,0.0052490234375,0.98797607421875,0.004180908203125,0
197.72 -15.39,0.0022735595703125,0.0,0.00628662109375,0.9882965087890625,0.003143310546875,0
197.91 -10.06,0.004669189453125,0.0,0.0023345947265625,0.9905242919921875,0.002471923828125,0
198.13 +47.42,0.005035400390625,0.0,0.00347900390625,0.9875946044921875,0.0038909912109375,0
198.32 +14.88,0.0028533935546875,0.0,0.0015411376953125,0.994659423828125,0.000946044921875,0
198.33 +64.86,0.0001373291015625,0.0,0.000518798828125,0.999237060546875,0.0001068115234375,0
198.56 +88.26,0.010162353515625,0.0,0.0,0.989837646484375,0.0,0
198.79 +28.42,0.0021514892578125,0.0,0.00079345703125,0.9962310791015625,0.000823974609375,0
199.23 +65.84,0.0080108642578125,0.0,0.0014801025390625,0.9892578125,0.001251220703125,0
2.1 +28.24,0.007781982421875,0.0,0.0012359619140625,0.9879608154296875,0.003021240234375,0
2.68 +8.25,0.0011138916015625,0.0,0.001373291015625,0.9969635009765625,0.00054931640625,0
2.76 -1.20,0.0081939697265625,0.0,0.0016326904296875,0.9872589111328125,0.0029144287109375,0
2.78 +72.00,0.0256500244140625,0.0,0.0023956298828125,0.96392822265625,0.008026123046875,0
2.86 +64.40,0.0240478515625,0.0,0.0112152099609375,0.95819091796875,0.0065460205078125,0
20.05 +48.62,0.0297698974609375,0.0,0.0023040771484375,0.9587860107421875,0.0091400146484375,0
20.27 +72.11,0.0369110107421875,0.0,0.0008697509765625,0.9549560546875,0.00726318359375,0
20.34 +44.72,0.0079803466796875,0.0,0.0023193359375,0.9874267578125,0.0022735595703125,0
20.56 +68.29,0.010009765625,0.0,0.0085296630859375,0.9777374267578125,0.00372314453125,0
20.88 +14.89,0.0006561279296875,0.0,0.000396728515625,0.9986724853515625,0.000274658203125,0
200.38 +39.80,0.0013275146484375,0.0,0.0044403076171875,0.99261474609375,0.001617431640625,0
201.32 +88.04,0.0131683349609375,0.0,0.0,0.9868316650390625,0.0,0
202.09 +9.18,0.00390625,1.52587890625e-05,0.0012969970703125,0.9923858642578125,0.0023956298828125,0
202.19 +12.30,0.002288818359375,0.0,0.00018310546875,0.9971160888671875,0.0004119873046875,0
203.17 +28.77,0.0020294189453125,0.0,0.0050811767578125,0.989837646484375,0.0030517578125,0
203.34 +84.35,0.0048370361328125,0.0,0.0016632080078125,0.990142822265625,0.00335693359375,0
203.52 -13.63,0.0006103515625,0.0,0.00079345703125,0.9983367919921875,0.0002593994140625,0
203.66 -1.84,0.0024871826171875,1.52587890625e-05,0.0025634765625,0.9940338134765625,0.0009002685546875,0
204.61 +1.52,0.0054779052734375,0.0,0.0016632080078125,0.9899444580078125,0.0029144287109375,0
205.07 +41.23,0.0035858154296875,0.0,0.005645751953125,0.98846435546875,0.0023040771484375,0
205.18 +19.14,0.0009613037109375,0.0,0.0,0.9990386962890625,0.0,0
205.24 +8.39,0.0032806396484375,0.0,0.0009002685546875,0.993865966796875,0.001953125,0
205.51 +50.14,0.0003662109375,0.0,0.0011749267578125,0.9981842041015625,0.000274658203125,0
205.7 -2.82,0.0025177001953125,0.0,0.000732421875,0.995849609375,0.0009002685546875,0
205.91 +17.92,0.004608154296875,0.0,0.0011749267578125,0.9931793212890625,0.00103759765625,0
206.12 +11.30,0.0069122314453125,0.0,0.00140380859375,0.9879302978515625,0.003753662109375,0
206.48 +1.74,0.0028533935546875,0.0,0.0005340576171875,0.995330810546875,0.00128173828125,0
206.64 +28.57,0.0024261474609375,1.52587890625e-05,0.0046539306640625,0.990325927734375,0.0025787353515625,0
208.61 +40.86,0.00286865234375,0.0,0.001678466796875,0.994476318359375,0.0009765625,0
208.63 +57.89,0.0007476806640625,0.0,0.000762939453125,0.9984893798828125,0.0,0
208.65 +34.07,0.006011962890625,0.0,0.001953125,0.9895477294921875,0.0024871826171875,0
208.72 +58.60,0.003173828125,0.0,0.00067138671875,0.9950714111328125,0.0010833740234375,0
208.93 +5.91,0.002655029296875,0.0,0.0015869140625,0.9945068359375,0.001251220703125,0
21.42 +11.20,0.0009613037109375,0.0,0.0057220458984375,0.990142822265625,0.003173828125,0
21.76 +25.54,0.003753662109375,0.0,0.0008697509765625,0.9941864013671875,0.001190185546875,0
21.77 +79.91,0.0082855224609375,0.0,0.0022430419921875,0.9868011474609375,0.0026702880859375,0
21.86 +72.35,0.0320587158203125,0.0,0.0009765625,0.959808349609375,0.0071563720703125,0
21.87 +66.01,0.0161895751953125,0.0,0.0036773681640625,0.9779205322265625,0.0022125244140625,0
210.02 +64.86,0.00396728515625,0.0,0.000885009765625,0.9927825927734375,0.0023651123046875,0
211.53 +15.56,0.0034027099609375,0.0,0.0023040771484375,0.991973876953125,0.0023193359375,0
212.64 +42.40,0.0030670166015625,0.0,0.0032501220703125,0.991058349609375,0.00262451171875,0
213.32 +68.15,0.0036773681640625,0.0,0.0004425048828125,0.99456787109375,0.001312255859375,0
213.6 +24.51,0.004425048828125,0.0,0.0014495849609375,0.991424560546875,0.0027008056640625,0
213.78 +4.40,0.001129150390625,0.0,0.000152587890625,0.99871826171875,0.0,0
213.78 +84.88,0.0008697509765625,0.0,0.00164794921875,0.996856689453125,0.0006256103515625,0
214.16 -3.98,0.0019989013671875,0.0,0.0037841796875,0.9928131103515625,0.00140380859375,0
215.71 +30.63,0.001190185546875,0.0,0.0009002685546875,0.99761962890625,0.0002899169921875,0
216.03 +14.58,0.00408935546875,0.0,0.0004425048828125,0.9942779541015625,0.001190185546875,0
216.31 +0.69,0.0041656494140625,0.0,0.0018463134765625,0.9927215576171875,0.0012664794921875,0
217.17 +82.78,0.0019683837890625,1.52587890625e-05,0.004302978515625,0.990814208984375,0.002899169921875,0
217.28 +43.30,0.0032196044921875,0.0,0.0034027099609375,0.9915924072265625,0.0017852783203125,0
217.4 +23.20,0.0031890869140625,0.0,0.0004730224609375,0.9951324462890625,0.0012054443359375,0
217.9 +14.93,0.0034332275390625,0.0,0.0010223388671875,0.995452880859375,9.1552734375e-05,0
218.9 +18.17,0.005523681640625,0.0,0.00213623046875,0.986846923828125,0.0054931640625,0
22.12 +82.07,0.0076904296875,1.52587890625e-05,0.005035400390625,0.9812164306640625,0.00604248046875,0
222.21 -7.93,0.00714111328125,0.0,0.0030517578125,0.9876251220703125,0.0021820068359375,0
224.12 -12.83,0.0076141357421875,0.0,0.00433349609375,0.9852142333984375,0.002838134765625,0
224.65 +24.55,0.00274658203125,0.0,0.001434326171875,0.9947052001953125,0.0011138916015625,0
224.74 -14.36,0.003753662109375,3.0517578125e-05,0.00628662109375,0.9870452880859375,0.0028839111328125,0
224.89 -12.27,0.0036468505859375,1.52587890625e-05,0.0032196044921875,0.9911041259765625,0.00201416015625,0
226.19 -13.26,0.007110595703125,0.0,0.0029449462890625,0.986907958984375,0.0030364990234375,0
227.23 +9.77,0.0069122314453125,0.0,0.0014801025390625,0.9894866943359375,0.0021209716796875,0
227.29 +8.69,0.0102081298828125,0.0,0.001983642578125,0.9842987060546875,0.003509521484375,0
227.38 +0.72,0.0028228759765625,0.0,0.001678466796875,0.994720458984375,0.0007781982421875,0
228.93 -11.86,0.006744384765625,0.0,0.0048065185546875,0.984619140625,0.0038299560546875,0
229.05 +1.92,0.0069427490234375,1.52587890625e-05,0.0046844482421875,0.986907958984375,0.0014495849609375,0
229.15 +85.10,0.0017852783203125,0.0,0.00396728515625,0.991729736328125,0.0025177001953125,0
229.63 +87.11,0.003875732421875,0.0,0.0,0.996124267578125,0.0,0
230.42 -1.86,0.00482177734375,1.52587890625e-05,0.0023345947265625,0.9911041259765625,0.0017242431640625,0
230.78 +25.02,0.003936767578125,0.0,0.000396728515625,0.9932861328125,0.00238037109375,0
231.55 +86.68,0.0063629150390625,0.0,0.0,0.9936370849609375,0.0,0
232.97 +0.94,0.004058837890625,0.0,0.0038299560546875,0.9912109375,0.0009002685546875,0
234.94 -12.40,0.008148193359375,0.0,0.0029296875,0.9850921630859375,0.0038299560546875,0
235.31 -0.80,0.003173828125,0.0,0.0013427734375,0.9949188232421875,0.0005645751953125,0
238.13 -6.45,0.0073089599609375,1.52587890625e-05,0.00457763671875,0.9847869873046875,0.0033111572265625,0
239.96 -3.05,0.0050811767578125,0.0,0.0052947998046875,0.9877777099609375,0.0018463134765625,0
240.32 -14.29,0.0075225830078125,0.0,0.012451171875,0.97540283203125,0.0046234130859375,0
240.78 -7.11,0.0064849853515625,1.52587890625e-05,0.00634765625,0.9841156005859375,0.0030364990234375,0
241.0 -0.52,0.0052642822265625,0.0,0.0101776123046875,0.9807891845703125,0.0037689208984375,0
245.26 -14.18,0.002349853515625,0.0,0.0082550048828125,0.9862213134765625,0.003173828125,0
247.28 -0.38,0.0098724365234375,0.0,0.002532958984375,0.984344482421875,0.0032501220703125,0
251.57 +5.05,0.0053558349609375,0.0,0.0047454833984375,0.98687744140625,0.003021240234375,0
251.59 -7.67,0.0048828125,0.0,0.005889892578125,0.9862518310546875,0.0029754638671875,0
251.69 +15.40,0.007415771484375,0.0,0.0028533935546875,0.9871368408203125,0.002593994140625,0
252.28 +7.85,0.0021820068359375,0.0,0.0058746337890625,0.9901275634765625,0.0018157958984375,0
252.52 -1.09,0.01409912109375,0.0,0.00341796875,0.9784393310546875,0.0040435791015625,0
252.83 +67.37,0.002593994140625,0.0,0.0015869140625,0.994171142578125,0.00164794921875,0
252.85 +88.41,0.008758544921875,0.0,0.0,0.991241455078125,0.0,0
252.97 +0.48,0.0104522705078125,0.0,0.00152587890625,0.98651123046875,0.0015106201171875,0
253.41 +9.64,0.0160369873046875,0.0,0.00146484375,0.9791412353515625,0.00335693359375,0
254.42 +8.23,0.0080108642578125,0.0,0.00079345703125,0.990142822265625,0.0010528564453125,0
254.96 +77.84,0.04498291015625,0.0,0.0006256103515625,0.95294189453125,0.0014495849609375,0
255.37 +20.10,0.0094146728515625,0.0,0.0035858154296875,0.9832000732421875,0.0037994384765625,0
255.65 +38.56,0.0074462890625,0.0,0.00091552734375,0.9896087646484375,0.0020294189453125,0
255.73 +36.04,0.0051727294921875,0.0,0.0009918212890625,0.992462158203125,0.001373291015625,0
256.02 +68.66,0.0111236572265625,0.0,0.0022125244140625,0.9816436767578125,0.0050201416015625,0
256.11 -11.43,0.005615234375,0.0,0.019500732421875,0.9701690673828125,0.0047149658203125,0
257.3 -2.78,0.007293701171875,1.52587890625e-05,0.0031585693359375,0.9871368408203125,0.0023956298828125,0
258.12 +33.41,0.003814697265625,0.0,0.0023193359375,0.992919921875,0.000946044921875,0
258.18 -6.73,0.0037994384765625,1.52587890625e-05,0.0102386474609375,0.983551025390625,0.0023956298828125,0
258.69 +77.46,0.007110595703125,0.0,0.000946044921875,0.98931884765625,0.00262451171875,0
259.32 +20.13,0.0105133056640625,1.52587890625e-05,0.0037841796875,0.9824371337890625,0.0032501220703125,0
259.51 +77.77,0.003692626953125,0.0,0.00213623046875,0.993743896484375,0.00042724609375,0
259.56 +83.58,0.0015869140625,0.0,0.001678466796875,0.99578857421875,0.000946044921875,0
259.74 +75.26,0.0080413818359375,0.0,0.001068115234375,0.988311767578125,0.0025787353515625,0
259.83 -8.83,0.0114593505859375,0.0,0.012847900390625,0.9703826904296875,0.00531005859375,0
259.93 +22.92,0.0162811279296875,0.0,0.0018157958984375,0.9768829345703125,0.0050201416015625,0
26.25 +20.86,0.0014495849609375,0.0,0.0019683837890625,0.995452880859375,0.001129150390625,0
26.27 -1.74,0.001861572265625,0.0,0.001251220703125,0.9963226318359375,0.0005645751953125,0
26.32 +30.46,0.0050506591796875,0.0,0.0032501220703125,0.98760986328125,0.00408935546875,0
26.45 +46.68,0.0250701904296875,1.52587890625e-05,0.02374267578125,0.937103271484375,0.014068603515625,0
26.93 +27.77,0.005462646484375,0.0,0.0010833740234375,0.9901123046875,0.0033416748046875,0
260.14 -2.53,0.0041961669921875,0.0,0.0089874267578125,0.9839630126953125,0.0028533935546875,0
261.24 +19.98,0.0117950439453125,0.0,0.001190185546875,0.9851226806640625,0.00189208984375,0
261.41 +3.15,0.0302886962890625,0.0,0.002197265625,0.9609832763671875,0.00653076171875,0
261.59 -0.54,0.008880615234375,1.52587890625e-05,0.011077880859375,0.9737701416015625,0.006256103515625,0
261.99 +50.44,0.0058746337890625,0.0,0.001556396484375,0.989837646484375,0.0027313232421875,0
262.14 +87.39,0.00494384765625,0.0,0.0,0.99505615234375,0.0,0
263.52 +47.74,0.0068206787109375,0.0,0.0006866455078125,0.989715576171875,0.002777099609375,0
264.28 -2.49,0.0198822021484375,0.0,0.004669189453125,0.97137451171875,0.0040740966796875,0
264.63 +26.76,0.011444091796875,0.0,0.0022125244140625,0.981658935546875,0.0046844482421875,0
264.72 +81.55,0.01007080078125,0.0,0.0005340576171875,0.9845428466796875,0.004852294921875,0
266.89 +26.23,0.016448974609375,0.0,0.0030670166015625,0.9757537841796875,0.004730224609375,0
267.37 -2.14,0.0146484375,0.0,0.011474609375,0.9691925048828125,0.0046844482421875,0
267.78 +21.26,0.016204833984375,0.0,0.000640869140625,0.9799652099609375,0.0031890869140625,0
269.54 +9.59,0.017913818359375,1.52587890625e-05,0.0048065185546875,0.9732666015625,0.003997802734375,0
27.61 +15.88,0.0033721923828125,0.0,0.00244140625,0.9933624267578125,0.000823974609375,0
270.65 +32.52,0.01300048828125,0.0,0.0009765625,0.9834442138671875,0.0025787353515625,0
271.51 +88.79,0.0279541015625,0.0,0.0,0.9720458984375,0.0,0
272.2 +87.80,0.0086669921875,0.0,0.0,0.9913330078125,0.0,0
272.29 +75.41,0.0045013427734375,0.0,0.003173828125,0.98992919921875,0.0023956298828125,0
274.14 +33.12,0.027618408203125,0.0,0.0039215087890625,0.95965576171875,0.0088043212890625,0
274.4 +85.05,0.0037384033203125,0.0,0.000640869140625,0.9940338134765625,0.0015869140625,0
274.84 -0.60,0.002716064453125,0.0,0.02471923828125,0.96893310546875,0.003631591796875,0
274.97 +89.14,0.0074920654296875,0.0,0.0,0.9925079345703125,0.0,0
275.17 -12.21,0.30637851411666567,3.4399428969479106e-05,0.037641575149852516,0.6180803398663582,0.03786517143815413,0
277.21 +24.12,0.045623779296875,0.0,0.003753662109375,0.940338134765625,0.010284423828125,0
277.74 +71.88,0.0052032470703125,0.0,0.00213623046875,0.9903564453125,0.0023040771484375,0
277.79 +47.26,0.017242431640625,6.103515625e-05,0.002105712890625,0.974945068359375,0.005645751953125,0
277.83 -11.97,0.043274481643604715,1.7199714484739553e-05,0.03964534188732467,0.9024690190142843,0.01459395774030151,0
278.51 +80.79,0.0048065185546875,0.0,0.0026397705078125,0.9911956787109375,0.0013580322265625,0
279.17 +24.62,0.0415496826171875,0.0,0.0015411376953125,0.949493408203125,0.007415771484375,0
279.52 +89.84,0.0065460205078125,0.0,0.0,0.9934539794921875,0.0,0
28.46 -6.46,0.0027008056640625,0.0,0.0034332275390625,0.990875244140625,0.00299072265625,0
28.52 -0.66,0.0030364990234375,0.0,0.0016326904296875,0.994171142578125,0.00115966796875,0
28.95 +81.15,0.0072479248046875,0.0,0.00823974609375,0.97698974609375,0.0075225830078125,0
280.53 -10.43,0.0496826171875,7.62939453125e-05,0.2152252197265625,0.7148590087890625,0.0201568603515625,0
281.94 +48.72,0.01837158203125,0.0,0.0001220703125,0.9790496826171875,0.0024566650390625,0
282.69 +42.16,0.018585205078125,0.0,0.001251220703125,0.974395751953125,0.005767822265625,0
282.87 +15.06,0.0500946044921875,0.0,0.0325164794921875,0.90301513671875,0.014373779296875,0
283.08 +3.69,0.0013427734375,0.0,0.0166778564453125,0.9799652099609375,0.00201416015625,0
283.16 +41.77,0.023468017578125,0.0,0.001922607421875,0.96844482421875,0.00616455078125,0
283.34 +43.71,0.0166473388671875,0.0,0.00408935546875,0.9755401611328125,0.00372314453125,0
283.52 +14.83,0.021209716796875,0.0,0.022247314453125,0.949859619140625,0.006683349609375,0
283.56 +69.26,0.0111236572265625,0.0,0.0019989013671875,0.9831390380859375,0.0037384033203125,0
284.19 -11.47,0.0698394775390625,3.0517578125e-05,0.0663909912109375,0.8463134765625,0.017425537109375,0
284.28 +33.03,0.0393524169921875,0.0,0.0203704833984375,0.9377899169921875,0.0024871826171875,0
